CustomerID,SignupDate,Plan,MonthlyFee,AcquisitionChannel,MarketingCost,Churn,ChurnDate,count of yes ,count of no,total customer,churn rate,total revenue,arpu,lost due to churn,cltv
59280,19-05-2023,Basic,999,Organic,1388,No,,,,,,,,,
59281,25-04-2024,Pro,2499,Social Media,1529,No,,,,,,,,,
59282,24-03-2024,Basic,999,Paid Ads,1809,Yes,24-01-2025 00:00,,,,,,,,
59283,29-11-2023,Basic,999,Social Media,342,Yes,15-06-2024 00:00,,,,,,,,
59284,06-12-2023,Pro,2499,Paid Ads,700,No,,,,,,,,,
59285,21-02-2023,Basic,999,Referral,861,Yes,05-10-2023 00:00,,,,,,,,
59286,07-12-2024,Enterprise,7999,Referral,642,Yes,18-03-2025 00:00,,,,,,,,
59287,10-04-2024,Basic,999,Referral,376,No,,,,,,,,,
59288,18-12-2024,Pro,2499,Paid Ads,649,No,,,,,,,,,
59289,19-04-2024,Pro,2499,Organic,1431,No,,,,,,,,,
59290,05-02-2024,Basic,999,Paid Ads,502,No,,,,,,,,,
59291,14-03-2024,Basic,999,Social Media,749,Yes,23-05-2024 00:00,,,,,,,,
59292,27-08-2024,Basic,999,Social Media,1553,No,,,,,,,,,
59293,18-10-2024,Basic,999,Paid Ads,1096,Yes,31-07-2025 00:00,,,,,,,,
59294,20-08-2024,Basic,999,Referral,175,No,,,,,,,,,
59295,23-05-2024,Pro,2499,Referral,438,No,,,,,,,,,
59296,02-06-2023,Pro,2499,Social Media,864,No,,,,,,,,,
59297,28-05-2024,Pro,2499,Social Media,1573,Yes,21-12-2024 00:00,,,,,,,,
59298,17-05-2024,Basic,999,Organic,1202,Yes,13-07-2024 00:00,,,,,,,,
59299,06-11-2024,Pro,2499,Organic,137,No,,,,,,,,,
59300,06-01-2023,Basic,999,Organic,417,No,,,,,,,,,
59301,14-05-2024,Enterprise,7999,Social Media,1451,No,,,,,,,,,
59302,22-10-2024,Enterprise,7999,Organic,1553,Yes,10-01-2025 00:00,,,,,,,,
59303,17-12-2024,Pro,2499,Social Media,1286,No,,,,,,,,,
59304,28-04-2023,Pro,2499,Social Media,1481,Yes,06-01-2024 00:00,,,,,,,,
59305,29-04-2024,Basic,999,Paid Ads,739,No,,,,,,,,,
59306,23-08-2024,Basic,999,Organic,769,Yes,18-01-2025 00:00,,,,,,,,
59307,27-10-2024,Pro,2499,Paid Ads,428,No,,,,,,,,,
59308,09-11-2024,Basic,999,Paid Ads,1954,No,,,,,,,,,
59309,12-04-2024,Basic,999,Organic,1537,No,,,,,,,,,
59310,10-06-2023,Pro,2499,Social Media,1718,No,,,,,,,,,
59311,27-09-2023,Pro,2499,Social Media,575,Yes,04-12-2023 00:00,,,,,,,,
59312,25-02-2023,Basic,999,Social Media,1579,No,,,,,,,,,
59313,16-08-2023,Basic,999,Organic,1852,No,,,,,,,,,
59314,29-05-2023,Basic,999,Social Media,1837,No,,,,,,,,,
59315,15-02-2023,Pro,2499,Paid Ads,1913,No,,,,,,,,,
59316,24-05-2023,Basic,999,Referral,1275,No,,,,,,,,,
59317,23-09-2024,Enterprise,7999,Organic,637,No,,,,,,,,,
59318,06-12-2023,Pro,2499,Referral,1538,No,,,,,,,,,
59319,17-02-2024,Basic,999,Paid Ads,442,No,,,,,,,,,
59320,03-06-2024,Basic,999,Referral,1889,No,,,,,,,,,
59321,10-12-2023,Pro,2499,Paid Ads,1509,No,,,,,,,,,
59322,22-01-2024,Enterprise,7999,Referral,1886,No,,,,,,,,,
59323,17-04-2024,Basic,999,Referral,1290,No,,,,,,,,,
59324,02-10-2023,Pro,2499,Social Media,1988,No,,,,,,,,,
59325,19-12-2023,Basic,999,Referral,1595,No,,,,,,,,,
59326,07-03-2023,Basic,999,Paid Ads,239,No,,,,,,,,,
59327,20-03-2023,Enterprise,7999,Paid Ads,1352,Yes,10-10-2023 00:00,,,,,,,,
59328,20-08-2024,Basic,999,Paid Ads,172,Yes,25-07-2025 00:00,,,,,,,,
59329,27-09-2024,Pro,2499,Organic,527,Yes,06-09-2025 00:00,,,,,,,,
59330,21-07-2023,Basic,999,Paid Ads,1422,No,,,,,,,,,
59331,23-10-2024,Pro,2499,Organic,1359,No,,,,,,,,,
59332,11-07-2024,Pro,2499,Paid Ads,1830,No,,,,,,,,,
59333,23-04-2023,Enterprise,7999,Organic,1082,No,,,,,,,,,
59334,01-04-2023,Basic,999,Referral,699,Yes,29-02-2024 00:00,,,,,,,,
59335,21-05-2023,Basic,999,Referral,196,No,,,,,,,,,
59336,16-10-2023,Pro,2499,Paid Ads,577,No,,,,,,,,,
59337,30-12-2024,Basic,999,Organic,1801,Yes,20-08-2025 00:00,,,,,,,,
59338,11-08-2024,Pro,2499,Social Media,1121,No,,,,,,,,,
59339,15-02-2024,Pro,2499,Social Media,590,Yes,30-08-2024 00:00,,,,,,,,
59340,12-01-2024,Basic,999,Social Media,1419,Yes,26-02-2024 00:00,,,,,,,,
59341,19-01-2024,Pro,2499,Referral,505,No,,,,,,,,,
59342,01-06-2023,Pro,2499,Referral,814,No,,,,,,,,,
59343,18-09-2024,Enterprise,7999,Organic,546,No,,,,,,,,,
59344,15-11-2023,Basic,999,Paid Ads,798,Yes,03-11-2024 00:00,,,,,,,,
59345,04-01-2024,Basic,999,Referral,1398,Yes,21-06-2024 00:00,,,,,,,,
59346,28-08-2024,Basic,999,Paid Ads,1143,Yes,15-05-2025 00:00,,,,,,,,
59347,13-07-2024,Basic,999,Social Media,684,Yes,20-04-2025 00:00,,,,,,,,
59348,03-12-2024,Basic,999,Social Media,526,No,,,,,,,,,
59349,06-04-2024,Enterprise,7999,Paid Ads,1053,No,,,,,,,,,
59350,12-01-2023,Basic,999,Organic,949,No,,,,,,,,,
59351,05-06-2023,Basic,999,Social Media,1484,No,,,,,,,,,
59352,14-11-2024,Basic,999,Organic,1433,No,,,,,,,,,
59353,21-04-2024,Basic,999,Social Media,693,No,,,,,,,,,
59354,05-02-2024,Basic,999,Referral,1931,No,,,,,,,,,
59355,26-06-2023,Pro,2499,Social Media,455,No,,,,,,,,,
59356,07-12-2023,Basic,999,Organic,126,No,,,,,,,,,
59357,26-02-2023,Basic,999,Referral,1776,No,,,,,,,,,
59358,23-03-2024,Basic,999,Social Media,1170,No,,,,,,,,,
59359,22-07-2023,Pro,2499,Referral,555,No,,,,,,,,,
59360,27-11-2024,Basic,999,Referral,211,No,,,,,,,,,
59361,24-09-2024,Basic,999,Social Media,846,No,,,,,,,,,
59362,21-07-2023,Enterprise,7999,Paid Ads,1786,No,,,,,,,,,
59363,26-11-2023,Basic,999,Paid Ads,474,Yes,20-04-2024 00:00,,,,,,,,
59364,29-12-2023,Pro,2499,Organic,1438,Yes,28-07-2024 00:00,,,,,,,,
59365,29-03-2024,Enterprise,7999,Organic,944,No,,,,,,,,,
59366,22-12-2023,Basic,999,Social Media,225,No,,,,,,,,,
59367,04-08-2023,Pro,2499,Referral,1130,No,,,,,,,,,
59368,08-07-2024,Enterprise,7999,Referral,661,No,,,,,,,,,
59369,23-01-2023,Basic,999,Paid Ads,1483,Yes,02-12-2023 00:00,,,,,,,,
59370,04-06-2023,Enterprise,7999,Paid Ads,677,No,,,,,,,,,
59371,05-07-2023,Basic,999,Referral,461,Yes,12-02-2024 00:00,,,,,,,,
59372,06-09-2023,Basic,999,Referral,778,No,,,,,,,,,
59373,14-05-2023,Pro,2499,Organic,1082,No,,,,,,,,,
59374,17-11-2023,Enterprise,7999,Referral,863,No,,,,,,,,,
59375,25-01-2024,Pro,2499,Referral,874,No,,,,,,,,,
59376,09-03-2024,Basic,999,Social Media,1831,No,,,,,,,,,
59377,22-01-2023,Pro,2499,Referral,1818,No,,,,,,,,,
59378,22-08-2024,Pro,2499,Paid Ads,1387,No,,,,,,,,,
59379,26-10-2024,Basic,999,Paid Ads,899,No,,,,,,,,,
59380,05-05-2023,Enterprise,7999,Organic,374,No,,,,,,,,,
59381,20-03-2023,Basic,999,Organic,1753,No,,,,,,,,,
59382,20-02-2023,Basic,999,Social Media,495,Yes,29-10-2023 00:00,,,,,,,,
59383,28-12-2024,Basic,999,Organic,1436,Yes,02-05-2025 00:00,,,,,,,,
59384,25-06-2023,Basic,999,Referral,1005,No,,,,,,,,,
59385,10-09-2023,Pro,2499,Referral,1982,Yes,04-08-2024 00:00,,,,,,,,
59386,03-09-2023,Basic,999,Social Media,591,No,,,,,,,,,
59387,16-04-2023,Pro,2499,Paid Ads,1912,Yes,26-11-2023 00:00,,,,,,,,
59388,12-07-2023,Basic,999,Referral,1527,No,,,,,,,,,
59389,12-11-2023,Basic,999,Referral,476,No,,,,,,,,,
59390,29-10-2023,Pro,2499,Social Media,1767,No,,,,,,,,,
59391,01-07-2024,Basic,999,Paid Ads,758,No,,,,,,,,,
59392,16-12-2024,Pro,2499,Organic,640,No,,,,,,,,,
59393,25-09-2023,Pro,2499,Referral,938,No,,,,,,,,,
59394,19-06-2023,Pro,2499,Paid Ads,419,No,,,,,,,,,
59395,04-07-2024,Pro,2499,Social Media,324,No,,,,,,,,,
59396,30-03-2024,Pro,2499,Social Media,555,No,,,,,,,,,
59397,12-10-2024,Enterprise,7999,Paid Ads,750,Yes,24-12-2024 00:00,,,,,,,,
59398,19-10-2023,Basic,999,Social Media,1412,No,,,,,,,,,
59399,17-07-2024,Pro,2499,Organic,1404,Yes,28-06-2025 00:00,,,,,,,,
59400,21-05-2023,Basic,999,Paid Ads,516,No,,,,,,,,,
59401,26-05-2023,Basic,999,Organic,1607,No,,,,,,,,,
59402,29-02-2024,Basic,999,Social Media,1661,No,,,,,,,,,
59403,10-11-2023,Enterprise,7999,Organic,903,Yes,09-05-2024 00:00,,,,,,,,
59404,03-07-2023,Pro,2499,Organic,878,No,,,,,,,,,
59405,25-10-2024,Basic,999,Organic,897,No,,,,,,,,,
59406,13-12-2024,Basic,999,Organic,1436,Yes,18-05-2025 00:00,,,,,,,,
59407,08-05-2023,Enterprise,7999,Paid Ads,708,No,,,,,,,,,
59408,14-10-2023,Basic,999,Social Media,1773,No,,,,,,,,,
59409,10-09-2023,Basic,999,Social Media,892,No,,,,,,,,,
59410,30-11-2024,Enterprise,7999,Referral,1731,No,,,,,,,,,
59411,21-01-2024,Pro,2499,Organic,1114,Yes,28-03-2024 00:00,,,,,,,,
59412,18-08-2023,Basic,999,Organic,1180,No,,,,,,,,,
59413,28-09-2023,Basic,999,Referral,1246,No,,,,,,,,,
59414,19-02-2024,Enterprise,7999,Referral,1866,No,,,,,,,,,
59415,17-07-2023,Enterprise,7999,Organic,1413,No,,,,,,,,,
59416,19-11-2023,Basic,999,Social Media,697,No,,,,,,,,,
59417,25-02-2023,Basic,999,Referral,1072,No,,,,,,,,,
59418,22-07-2023,Basic,999,Organic,1433,No,,,,,,,,,
59419,12-09-2024,Pro,2499,Social Media,1686,Yes,23-11-2024 00:00,,,,,,,,
59420,19-09-2024,Pro,2499,Paid Ads,1351,No,,,,,,,,,
59421,26-08-2024,Basic,999,Referral,105,No,,,,,,,,,
59422,18-05-2023,Pro,2499,Referral,1566,No,,,,,,,,,
59423,26-02-2024,Pro,2499,Social Media,409,No,,,,,,,,,
59424,26-02-2023,Pro,2499,Paid Ads,884,Yes,12-08-2023 00:00,,,,,,,,
59425,15-07-2024,Enterprise,7999,Social Media,955,Yes,31-10-2024 00:00,,,,,,,,
59426,12-03-2023,Basic,999,Referral,1004,No,,,,,,,,,
59427,16-08-2024,Basic,999,Paid Ads,1125,No,,,,,,,,,
59428,07-01-2024,Pro,2499,Organic,1911,Yes,18-08-2024 00:00,,,,,,,,
59429,08-09-2024,Pro,2499,Referral,1726,Yes,28-08-2025 00:00,,,,,,,,
59430,22-08-2024,Basic,999,Social Media,873,No,,,,,,,,,
59431,28-05-2024,Pro,2499,Social Media,853,Yes,13-09-2024 00:00,,,,,,,,
59432,25-03-2023,Basic,999,Social Media,1498,Yes,09-11-2023 00:00,,,,,,,,
59433,12-02-2023,Basic,999,Social Media,1369,Yes,23-08-2023 00:00,,,,,,,,
59434,27-10-2024,Basic,999,Social Media,1595,No,,,,,,,,,
59435,28-08-2024,Enterprise,7999,Referral,1714,No,,,,,,,,,
59436,13-05-2023,Pro,2499,Paid Ads,922,No,,,,,,,,,
59437,30-01-2024,Basic,999,Social Media,1427,No,,,,,,,,,
59438,06-03-2023,Enterprise,7999,Social Media,157,No,,,,,,,,,
59439,17-10-2023,Pro,2499,Organic,1348,Yes,18-05-2024 00:00,,,,,,,,
59440,11-01-2024,Pro,2499,Organic,1549,No,,,,,,,,,
59441,11-04-2024,Basic,999,Paid Ads,1325,No,,,,,,,,,
59442,01-08-2023,Basic,999,Referral,617,Yes,24-10-2023 00:00,,,,,,,,
59443,28-05-2023,Pro,2499,Referral,129,No,,,,,,,,,
59444,26-07-2024,Pro,2499,Paid Ads,250,Yes,10-10-2024 00:00,,,,,,,,
59445,15-04-2024,Pro,2499,Paid Ads,647,No,,,,,,,,,
59446,29-05-2023,Pro,2499,Paid Ads,209,No,,,,,,,,,
59447,29-03-2023,Pro,2499,Social Media,1244,No,,,,,,,,,
59448,20-11-2023,Basic,999,Referral,340,No,,,,,,,,,
59449,31-01-2024,Pro,2499,Paid Ads,1894,No,,,,,,,,,
59450,08-02-2024,Basic,999,Organic,1725,No,,,,,,,,,
59451,23-03-2023,Basic,999,Social Media,1153,No,,,,,,,,,
59452,02-10-2024,Basic,999,Social Media,565,Yes,03-11-2024 00:00,,,,,,,,
59453,13-10-2023,Pro,2499,Social Media,564,No,,,,,,,,,
59454,17-01-2024,Enterprise,7999,Social Media,336,Yes,22-07-2024 00:00,,,,,,,,
59455,27-09-2023,Basic,999,Paid Ads,1494,Yes,10-06-2024 00:00,,,,,,,,
59456,19-10-2023,Basic,999,Social Media,1805,No,,,,,,,,,
59457,28-03-2024,Basic,999,Organic,1272,No,,,,,,,,,
59458,15-12-2024,Enterprise,7999,Organic,473,No,,,,,,,,,
59459,24-01-2023,Pro,2499,Paid Ads,699,No,,,,,,,,,
59460,07-11-2023,Enterprise,7999,Social Media,615,No,,,,,,,,,
59461,05-04-2024,Enterprise,7999,Organic,1556,No,,,,,,,,,
59462,27-07-2023,Basic,999,Referral,351,No,,,,,,,,,
59463,17-12-2024,Basic,999,Social Media,1596,No,,,,,,,,,
59464,25-10-2024,Basic,999,Paid Ads,662,No,,,,,,,,,
59465,13-03-2024,Basic,999,Referral,635,Yes,13-10-2024 00:00,,,,,,,,
59466,21-06-2024,Basic,999,Social Media,1169,No,,,,,,,,,
59467,06-12-2024,Basic,999,Referral,727,Yes,23-05-2025 00:00,,,,,,,,
59468,02-12-2023,Pro,2499,Social Media,1662,No,,,,,,,,,
59469,26-02-2024,Pro,2499,Social Media,706,No,,,,,,,,,
59470,17-11-2023,Basic,999,Organic,534,No,,,,,,,,,
59471,11-05-2024,Pro,2499,Referral,710,No,,,,,,,,,
59472,09-08-2024,Basic,999,Referral,1751,No,,,,,,,,,
59473,12-06-2023,Pro,2499,Paid Ads,375,Yes,02-09-2023 00:00,,,,,,,,
59474,24-06-2024,Pro,2499,Paid Ads,947,Yes,29-09-2024 00:00,,,,,,,,
59475,14-06-2023,Basic,999,Referral,1631,Yes,27-08-2023 00:00,,,,,,,,
59476,28-11-2024,Pro,2499,Organic,1218,Yes,02-04-2025 00:00,,,,,,,,
59477,19-07-2024,Pro,2499,Organic,1834,No,,,,,,,,,
59478,22-10-2023,Basic,999,Social Media,1269,No,,,,,,,,,
59479,11-02-2023,Basic,999,Paid Ads,1003,No,,,,,,,,,
59480,12-10-2023,Enterprise,7999,Paid Ads,766,No,,,,,,,,,
59481,22-01-2024,Basic,999,Paid Ads,881,Yes,28-09-2024 00:00,,,,,,,,
59482,18-05-2023,Pro,2499,Social Media,1525,Yes,01-02-2024 00:00,,,,,,,,
59483,06-07-2023,Pro,2499,Organic,932,No,,,,,,,,,
59484,16-12-2024,Basic,999,Paid Ads,603,No,,,,,,,,,
59485,06-03-2024,Basic,999,Social Media,1538,Yes,15-01-2025 00:00,,,,,,,,
59486,07-07-2024,Enterprise,7999,Referral,375,No,,,,,,,,,
59487,20-02-2024,Basic,999,Organic,425,No,,,,,,,,,
59488,01-03-2024,Pro,2499,Referral,1379,No,,,,,,,,,
59489,20-02-2024,Pro,2499,Paid Ads,656,Yes,30-12-2024 00:00,,,,,,,,
59490,26-01-2023,Pro,2499,Social Media,612,No,,,,,,,,,
59491,06-01-2024,Enterprise,7999,Organic,1270,No,,,,,,,,,
59492,20-01-2024,Pro,2499,Paid Ads,394,No,,,,,,,,,
59493,25-02-2023,Pro,2499,Organic,474,No,,,,,,,,,
59494,10-09-2023,Enterprise,7999,Social Media,1790,No,,,,,,,,,
59495,25-09-2024,Enterprise,7999,Social Media,155,No,,,,,,,,,
59496,16-04-2023,Enterprise,7999,Paid Ads,1011,No,,,,,,,,,
59497,10-05-2023,Pro,2499,Organic,1349,No,,,,,,,,,
59498,31-10-2024,Basic,999,Social Media,1642,No,,,,,,,,,
59499,11-01-2024,Pro,2499,Organic,119,No,,,,,,,,,
59500,04-11-2023,Basic,999,Organic,1282,Yes,22-08-2024 00:00,,,,,,,,
59501,01-04-2023,Basic,999,Referral,1593,No,,,,,,,,,
59502,28-01-2024,Basic,999,Paid Ads,951,Yes,22-09-2024 00:00,,,,,,,,
59503,17-06-2024,Enterprise,7999,Paid Ads,690,No,,,,,,,,,
59504,20-04-2023,Basic,999,Organic,1020,No,,,,,,,,,
59505,14-07-2024,Pro,2499,Referral,465,No,,,,,,,,,
59506,02-10-2024,Pro,2499,Organic,100,No,,,,,,,,,
59507,07-08-2024,Basic,999,Paid Ads,1012,No,,,,,,,,,
59508,06-12-2023,Pro,2499,Paid Ads,947,Yes,26-02-2024 00:00,,,,,,,,
59509,18-07-2024,Pro,2499,Organic,1352,No,,,,,,,,,
59510,22-12-2023,Enterprise,7999,Organic,824,Yes,03-02-2024 00:00,,,,,,,,
59511,17-06-2023,Basic,999,Organic,1406,No,,,,,,,,,
59512,10-07-2024,Basic,999,Paid Ads,859,Yes,23-09-2024 00:00,,,,,,,,
59513,27-03-2024,Pro,2499,Organic,1242,No,,,,,,,,,
59514,15-04-2023,Basic,999,Organic,326,No,,,,,,,,,
59515,30-05-2023,Basic,999,Social Media,1147,No,,,,,,,,,
59516,26-05-2023,Basic,999,Paid Ads,801,Yes,23-12-2023 00:00,,,,,,,,
59517,16-12-2024,Pro,2499,Organic,407,No,,,,,,,,,
59518,26-10-2023,Basic,999,Referral,1430,No,,,,,,,,,
59519,16-06-2023,Pro,2499,Paid Ads,1061,No,,,,,,,,,
59520,13-12-2024,Enterprise,7999,Organic,668,Yes,22-10-2025 00:00,,,,,,,,
59521,07-10-2024,Pro,2499,Organic,1617,No,,,,,,,,,
59522,23-12-2024,Basic,999,Social Media,1631,No,,,,,,,,,
59523,17-02-2023,Basic,999,Social Media,1434,Yes,05-05-2023 00:00,,,,,,,,
59524,29-09-2024,Basic,999,Paid Ads,1944,No,,,,,,,,,
59525,27-08-2023,Basic,999,Social Media,1212,No,,,,,,,,,
59526,07-01-2023,Basic,999,Social Media,1398,Yes,08-12-2023 00:00,,,,,,,,
59527,08-04-2024,Basic,999,Paid Ads,720,No,,,,,,,,,
59528,28-03-2024,Pro,2499,Referral,752,No,,,,,,,,,
59529,06-01-2024,Enterprise,7999,Organic,896,No,,,,,,,,,
59530,02-07-2024,Enterprise,7999,Organic,579,Yes,03-06-2025 00:00,,,,,,,,
59531,01-05-2024,Basic,999,Social Media,1001,No,,,,,,,,,
59532,30-07-2023,Pro,2499,Organic,1580,Yes,11-02-2024 00:00,,,,,,,,
59533,14-06-2023,Basic,999,Social Media,1879,No,,,,,,,,,
59534,05-05-2023,Pro,2499,Paid Ads,996,No,,,,,,,,,
59535,03-12-2023,Basic,999,Paid Ads,1019,No,,,,,,,,,
59536,11-07-2023,Enterprise,7999,Paid Ads,685,No,,,,,,,,,
59537,30-12-2024,Enterprise,7999,Organic,1478,No,,,,,,,,,
59538,02-08-2023,Basic,999,Social Media,361,No,,,,,,,,,
59539,27-07-2024,Pro,2499,Social Media,1299,Yes,11-03-2025 00:00,,,,,,,,
59540,24-11-2023,Pro,2499,Organic,503,Yes,30-12-2023 00:00,,,,,,,,
59541,16-01-2024,Basic,999,Paid Ads,1353,No,,,,,,,,,
59542,03-11-2024,Pro,2499,Referral,1711,No,,,,,,,,,
59543,31-07-2024,Pro,2499,Social Media,1446,No,,,,,,,,,
59544,27-08-2023,Enterprise,7999,Social Media,794,No,,,,,,,,,
59545,15-06-2024,Pro,2499,Organic,885,No,,,,,,,,,
59546,30-11-2024,Pro,2499,Referral,376,No,,,,,,,,,
59547,23-03-2023,Pro,2499,Paid Ads,1862,Yes,18-09-2023 00:00,,,,,,,,
59548,29-12-2023,Enterprise,7999,Social Media,776,No,,,,,,,,,
59549,19-05-2024,Basic,999,Organic,1398,No,,,,,,,,,
59550,21-07-2023,Basic,999,Referral,316,No,,,,,,,,,
59551,18-05-2024,Pro,2499,Organic,1947,No,,,,,,,,,
59552,05-10-2024,Enterprise,7999,Referral,289,No,,,,,,,,,
59553,06-02-2023,Basic,999,Organic,1141,No,,,,,,,,,
59554,05-10-2024,Basic,999,Referral,843,No,,,,,,,,,
59555,11-08-2024,Basic,999,Social Media,1537,No,,,,,,,,,
59556,23-08-2024,Pro,2499,Referral,1307,No,,,,,,,,,
59557,06-02-2024,Enterprise,7999,Paid Ads,1741,No,,,,,,,,,
59558,06-12-2024,Basic,999,Social Media,342,No,,,,,,,,,
59559,25-06-2023,Basic,999,Paid Ads,1549,Yes,21-02-2024 00:00,,,,,,,,
59560,28-06-2024,Enterprise,7999,Social Media,152,No,,,,,,,,,
59561,23-07-2024,Basic,999,Referral,1349,Yes,08-03-2025 00:00,,,,,,,,
59562,11-04-2024,Enterprise,7999,Social Media,1837,Yes,23-06-2024 00:00,,,,,,,,
59563,20-07-2023,Basic,999,Organic,1721,No,,,,,,,,,
59564,23-06-2024,Pro,2499,Referral,661,No,,,,,,,,,
59565,30-06-2024,Pro,2499,Organic,871,No,,,,,,,,,
59566,28-09-2024,Pro,2499,Organic,418,Yes,10-08-2025 00:00,,,,,,,,
59567,29-01-2024,Enterprise,7999,Organic,806,Yes,01-07-2024 00:00,,,,,,,,
59568,11-02-2023,Enterprise,7999,Organic,1492,No,,,,,,,,,
59569,19-08-2024,Pro,2499,Paid Ads,347,No,,,,,,,,,
59570,28-01-2024,Basic,999,Referral,1691,No,,,,,,,,,
59571,30-11-2024,Basic,999,Organic,276,No,,,,,,,,,
59572,14-09-2024,Basic,999,Paid Ads,1599,No,,,,,,,,,
59573,16-03-2024,Enterprise,7999,Social Media,1785,No,,,,,,,,,
59574,08-09-2024,Pro,2499,Organic,112,No,,,,,,,,,
59575,20-05-2024,Enterprise,7999,Organic,1484,Yes,07-04-2025 00:00,,,,,,,,
59576,16-11-2023,Enterprise,7999,Paid Ads,388,Yes,07-09-2024 00:00,,,,,,,,
59577,06-07-2024,Pro,2499,Social Media,530,Yes,30-10-2024 00:00,,,,,,,,
59578,03-08-2023,Enterprise,7999,Social Media,675,Yes,14-03-2024 00:00,,,,,,,,
59579,12-03-2023,Enterprise,7999,Paid Ads,1462,Yes,06-07-2023 00:00,,,,,,,,
59580,21-07-2024,Pro,2499,Organic,1740,No,,,,,,,,,
59581,24-08-2023,Pro,2499,Referral,1874,No,,,,,,,,,
59582,08-10-2023,Pro,2499,Paid Ads,133,No,,,,,,,,,
59583,08-09-2024,Basic,999,Referral,1447,No,,,,,,,,,
59584,11-06-2023,Pro,2499,Organic,1674,No,,,,,,,,,
59585,10-07-2023,Basic,999,Organic,1579,No,,,,,,,,,
59586,09-01-2023,Basic,999,Social Media,1348,No,,,,,,,,,
59587,01-03-2023,Enterprise,7999,Organic,740,No,,,,,,,,,
59588,13-08-2023,Pro,2499,Social Media,232,No,,,,,,,,,
59589,30-11-2024,Basic,999,Social Media,1603,No,,,,,,,,,
59590,04-08-2024,Basic,999,Organic,1675,No,,,,,,,,,
59591,14-10-2023,Enterprise,7999,Social Media,1954,No,,,,,,,,,
59592,18-06-2023,Enterprise,7999,Organic,996,No,,,,,,,,,
59593,03-03-2023,Basic,999,Social Media,1081,No,,,,,,,,,
59594,15-12-2023,Enterprise,7999,Social Media,1344,No,,,,,,,,,
59595,17-03-2024,Basic,999,Organic,500,No,,,,,,,,,
59596,14-01-2023,Pro,2499,Referral,705,No,,,,,,,,,
59597,13-06-2023,Pro,2499,Paid Ads,710,No,,,,,,,,,
59598,24-02-2024,Enterprise,7999,Organic,1183,No,,,,,,,,,
59599,03-06-2024,Enterprise,7999,Social Media,740,No,,,,,,,,,
59600,27-10-2024,Basic,999,Paid Ads,231,No,,,,,,,,,
59601,01-07-2024,Pro,2499,Referral,492,Yes,10-10-2024 00:00,,,,,,,,
59602,13-07-2024,Basic,999,Organic,912,No,,,,,,,,,
59603,19-08-2024,Pro,2499,Social Media,1027,No,,,,,,,,,
59604,28-01-2023,Pro,2499,Social Media,680,No,,,,,,,,,
59605,08-12-2024,Basic,999,Organic,113,Yes,24-05-2025 00:00,,,,,,,,
59606,21-03-2024,Basic,999,Social Media,534,Yes,21-09-2024 00:00,,,,,,,,
59607,27-07-2023,Basic,999,Paid Ads,573,No,,,,,,,,,
59608,14-04-2024,Pro,2499,Social Media,250,No,,,,,,,,,
59609,16-12-2024,Pro,2499,Paid Ads,1809,No,,,,,,,,,
59610,14-04-2023,Basic,999,Paid Ads,569,No,,,,,,,,,
59611,01-03-2024,Enterprise,7999,Organic,510,No,,,,,,,,,
59612,11-04-2023,Basic,999,Social Media,444,No,,,,,,,,,
59613,24-06-2024,Pro,2499,Paid Ads,903,No,,,,,,,,,
59614,30-09-2024,Pro,2499,Social Media,1319,No,,,,,,,,,
59615,05-06-2024,Basic,999,Paid Ads,643,No,,,,,,,,,
59616,16-04-2023,Basic,999,Referral,1196,No,,,,,,,,,
59617,09-11-2024,Enterprise,7999,Organic,293,No,,,,,,,,,
59618,04-10-2023,Pro,2499,Organic,1037,No,,,,,,,,,
59619,06-03-2023,Basic,999,Organic,1685,No,,,,,,,,,
59620,07-07-2023,Basic,999,Paid Ads,1692,No,,,,,,,,,
59621,13-11-2023,Enterprise,7999,Referral,728,No,,,,,,,,,
59622,18-05-2023,Basic,999,Paid Ads,1315,Yes,01-11-2023 00:00,,,,,,,,
59623,09-12-2023,Enterprise,7999,Organic,529,No,,,,,,,,,
59624,15-04-2023,Basic,999,Paid Ads,1624,No,,,,,,,,,
59625,29-06-2024,Pro,2499,Organic,316,Yes,07-04-2025 00:00,,,,,,,,
59626,15-01-2024,Basic,999,Social Media,1120,No,,,,,,,,,
59627,20-04-2023,Pro,2499,Paid Ads,1746,No,,,,,,,,,
59628,28-06-2024,Pro,2499,Social Media,1069,Yes,10-10-2024 00:00,,,,,,,,
59629,20-12-2023,Pro,2499,Paid Ads,584,Yes,20-02-2024 00:00,,,,,,,,
59630,13-11-2023,Basic,999,Organic,700,Yes,07-03-2024 00:00,,,,,,,,
59631,23-09-2023,Basic,999,Social Media,459,No,,,,,,,,,
59632,24-11-2024,Basic,999,Paid Ads,1945,No,,,,,,,,,
59633,06-03-2023,Basic,999,Organic,1432,No,,,,,,,,,
59634,29-11-2023,Enterprise,7999,Paid Ads,768,No,,,,,,,,,
59635,27-05-2024,Pro,2499,Social Media,520,Yes,03-02-2025 00:00,,,,,,,,
59636,13-05-2023,Basic,999,Paid Ads,680,No,,,,,,,,,
59637,14-08-2024,Enterprise,7999,Paid Ads,881,Yes,01-02-2025 00:00,,,,,,,,
59638,23-06-2024,Enterprise,7999,Social Media,1860,Yes,23-02-2025 00:00,,,,,,,,
